Rows,Cols,Energy,TOPS,Time,Power Density
100,20,1.44281e-13,4.63867e-01,1.72729e-04,6.69273e-02
100,24,1.45969e-13,5.56641e-01,1.43941e-04,8.12521e-02
100,28,1.47656e-13,6.49414e-01,1.23378e-04,9.58900e-02
100,32,1.49344e-13,7.42188e-01,1.07956e-04,1.10841e-01
100,36,1.51031e-13,8.34961e-01,9.59607e-05,1.26105e-01
100,40,1.52719e-13,9.27734e-01,8.63647e-05,1.41682e-01
100,44,1.54406e-13,1.02051e+00,7.85133e-05,1.57573e-01
100,48,1.56094e-13,1.11328e+00,7.19705e-05,1.73776e-01
100,52,1.57781e-13,1.20605e+00,6.64343e-05,1.90293e-01
100,56,1.59469e-13,1.29883e+00,6.16890e-05,2.07122e-01
100,60,1.61156e-13,1.39160e+00,5.75764e-05,2.24265e-01
100,64,1.62844e-13,1.48438e+00,5.39779e-05,2.41721e-01
100,68,1.64531e-13,1.57715e+00,5.08027e-05,2.59490e-01
100,72,1.66219e-13,1.66992e+00,4.79804e-05,2.77572e-01
100,76,1.67906e-13,1.76270e+00,4.54551e-05,2.95968e-01
100,80,1.69594e-13,1.85547e+00,4.31823e-05,3.14676e-01
100,84,1.71281e-13,1.94824e+00,4.11260e-05,3.33697e-01
100,88,1.72969e-13,2.04102e+00,3.92567e-05,3.53032e-01
100,92,1.74656e-13,2.13379e+00,3.75498e-05,3.72680e-01
100,96,1.76344e-13,2.22656e+00,3.59853e-05,3.92640e-01
100,100,1.78031e-13,2.31934e+00,3.45459e-05,4.12914e-01
100,104,1.79719e-13,2.41211e+00,3.32172e-05,4.33501e-01
100,108,1.81406e-13,2.50488e+00,3.19869e-05,4.54401e-01
100,112,1.83094e-13,2.59766e+00,3.08445e-05,4.75615e-01
100,116,1.84781e-13,2.69043e+00,2.97809e-05,4.97141e-01
100,120,1.86469e-13,2.78320e+00,2.87882e-05,5.18980e-01
100,124,1.88156e-13,2.87598e+00,2.78596e-05,5.41133e-01
100,128,1.89844e-13,2.96875e+00,2.69890e-05,5.63599e-01
104,4,1.42965e-13,9.64844e-02,8.30429e-04,1.37939e-02
104,8,1.44652e-13,1.92969e-01,4.15215e-04,2.79134e-02
104,12,1.46340e-13,2.89453e-01,2.76810e-04,4.23586e-02
104,16,1.48027e-13,3.85937e-01,2.07607e-04,5.71294e-02
104,20,1.49715e-13,4.82422e-01,1.66086e-04,7.22258e-02
104,24,1.51402e-13,5.78906e-01,1.38405e-04,8.76479e-02
104,28,1.53090e-13,6.75391e-01,1.18633e-04,1.03396e-01
104,32,1.54777e-13,7.71875e-01,1.03804e-04,1.19469e-01
104,36,1.56465e-13,8.68359e-01,9.22699e-05,1.35868e-01
104,40,1.58152e-13,9.64844e-01,8.30429e-05,1.52592e-01
104,44,1.59840e-13,1.06133e+00,7.54936e-05,1.69643e-01
104,48,1.61527e-13,1.15781e+00,6.92024e-05,1.87019e-01
104,52,1.63215e-13,1.25430e+00,6.38792e-05,2.04720e-01
104,56,1.64903e-13,1.35078e+00,5.93164e-05,2.22747e-01
104,60,1.66590e-13,1.44727e+00,5.53620e-05,2.41100e-01
104,64,1.68278e-13,1.54375e+00,5.19018e-05,2.59778e-01
104,68,1.69965e-13,1.64023e+00,4.88488e-05,2.78782e-01
104,72,1.71653e-13,1.73672e+00,4.61350e-05,2.98112e-01
104,76,1.73340e-13,1.83320e+00,4.37068e-05,3.17767e-01
104,80,1.75028e-13,1.92969e+00,4.15215e-05,3.37748e-01
104,84,1.76715e-13,2.02617e+00,3.95443e-05,3.58055e-01
104,88,1.78403e-13,2.12266e+00,3.77468e-05,3.78687e-01
104,92,1.80090e-13,2.21914e+00,3.61056e-05,3.99645e-01
104,96,1.81778e-13,2.31562e+00,3.46012e-05,4.20929e-01
104,100,1.83465e-13,2.41211e+00,3.32172e-05,4.42538e-01
104,104,1.85153e-13,2.50859e+00,3.19396e-05,4.64472e-01
104,108,1.86840e-13,2.60508e+00,3.07566e-05,4.86733e-01
104,112,1.88528e-13,2.70156e+00,2.96582e-05,5.09319e-01
104,116,1.90215e-13,2.79805e+00,2.86355e-05,5.32230e-01
104,120,1.91902e-13,2.89453e+00,2.76810e-05,5.55468e-01
104,124,1.93590e-13,2.99102e+00,2.67880e-05,5.79031e-01
104,128,1.95277e-13,3.08750e+00,2.59509e-05,6.02919e-01
108,4,1.48399e-13,1.00195e-01,7.99673e-04,1.48689e-02
108,8,1.50086e-13,2.00391e-01,3.99836e-04,3.00759e-02
108,12,1.51774e-13,3.00586e-01,2.66558e-04,4.56211e-02
108,16,1.53461e-13,4.00781e-01,1.99918e-04,6.15044e-02
108,20,1.55149e-13,5.00977e-01,1.59935e-04,7.77259e-02
108,24,1.56836e-13,6.01172e-01,1.33279e-04,9.42855e-02
108,28,1.58524e-13,7.01367e-01,1.14239e-04,1.11183e-01
108,32,1.60211e-13,8.01562e-01,9.99591e-05,1.28419e-01
108,36,1.61899e-13,9.01758e-01,8.88525e-05,1.45993e-01
108,40,1.63586e-13,1.00195e+00,7.99673e-05,1.63906e-01
108,44,1.65274e-13,1.10215e+00,7.26975e-05,1.82156e-01
108,48,1.66961e-13,1.20234e+00,6.66394e-05,2.00745e-01
108,52,1.68649e-13,1.30254e+00,6.15133e-05,2.19672e-01
108,56,1.70336e-13,1.40273e+00,5.71195e-05,2.38937e-01
108,60,1.72024e-13,1.50293e+00,5.33115e-05,2.58540e-01
108,64,1.73711e-13,1.60312e+00,4.99795e-05,2.78481e-01
108,68,1.75399e-13,1.70332e+00,4.70396e-05,2.98760e-01
108,72,1.77086e-13,1.80352e+00,4.44263e-05,3.19378e-01
108,76,1.78774e-13,1.90371e+00,4.20880e-05,3.40334e-01
108,80,1.80461e-13,2.00391e+00,3.99836e-05,3.61627e-01
108,84,1.82149e-13,2.10410e+00,3.80797e-05,3.83259e-01
108,88,1.83836e-13,2.20430e+00,3.63488e-05,4.05230e-01
108,92,1.85524e-13,2.30449e+00,3.47684e-05,4.27538e-01
108,96,1.87211e-13,2.40469e+00,3.33197e-05,4.50185e-01
108,100,1.88899e-13,2.50488e+00,3.19869e-05,4.73169e-01
108,104,1.90586e-13,2.60508e+00,3.07566e-05,4.96492e-01
108,108,1.92274e-13,2.70527e+00,2.96175e-05,5.20153e-01
108,112,1.93961e-13,2.80547e+00,2.85597e-05,5.44152e-01
108,116,1.95649e-13,2.90566e+00,2.75749e-05,5.68490e-01
108,120,1.97336e-13,3.00586e+00,2.66558e-05,5.93165e-01
108,124,1.99024e-13,3.10605e+00,2.57959e-05,6.18179e-01
108,128,2.00711e-13,3.20625e+00,2.49898e-05,6.43530e-01
112,4,1.53833e-13,1.03906e-01,7.71113e-04,1.59842e-02
112,8,1.55520e-13,2.07812e-01,3.85556e-04,3.23190e-02
112,12,1.57208e-13,3.11719e-01,2.57038e-04,4.90045e-02
112,16,1.58895e-13,4.15625e-01,1.92778e-04,6.60407e-02
112,20,1.60583e-13,5.19531e-01,1.54223e-04,8.34276e-02
112,24,1.62270e-13,6.23437e-01,1.28519e-04,1.01165e-01
112,28,1.63958e-13,7.27344e-01,1.10159e-04,1.19253e-01
112,32,1.65645e-13,8.31250e-01,9.63891e-05,1.37692e-01
112,36,1.67333e-13,9.35156e-01,8.56792e-05,1.56482e-01
112,40,1.69020e-13,1.03906e+00,7.71113e-05,1.75622e-01
112,44,1.70708e-13,1.14297e+00,7.01012e-05,1.95113e-01
112,48,1.72395e-13,1.24687e+00,6.42594e-05,2.14955e-01
112,52,1.74083e-13,1.35078e+00,5.93164e-05,2.35147e-01
112,56,1.75770e-13,1.45469e+00,5.50795e-05,2.55690e-01
112,60,1.77458e-13,1.55859e+00,5.14075e-05,2.76584e-01
112,64,1.79145e-13,1.66250e+00,4.81946e-05,2.97829e-01
112,68,1.80833e-13,1.76641e+00,4.53596e-05,3.19424e-01
112,72,1.82520e-13,1.87031e+00,4.28396e-05,3.41369e-01
112,76,1.84208e-13,1.97422e+00,4.05849e-05,3.63666e-01
112,80,1.85895e-13,2.07812e+00,3.85556e-05,3.86313e-01
112,84,1.87582e-13,2.18203e+00,3.67197e-05,4.09311e-01
112,88,1.89270e-13,2.28594e+00,3.50506e-05,4.32659e-01
112,92,1.90957e-13,2.38984e+00,3.35267e-05,4.56359e-01
112,96,1.92645e-13,2.49375e+00,3.21297e-05,4.80408e-01
112,100,1.94333e-13,2.59766e+00,3.08445e-05,5.04809e-01
112,104,1.96020e-13,2.70156e+00,2.96582e-05,5.29560e-01
112,108,1.97707e-13,2.80547e+00,2.85597e-05,5.54662e-01
112,112,1.99395e-13,2.90937e+00,2.75397e-05,5.80115e-01
112,116,2.01083e-13,3.01328e+00,2.65901e-05,6.05918e-01
112,120,2.02770e-13,3.11719e+00,2.57038e-05,6.32072e-01
112,124,2.04458e-13,3.22109e+00,2.48746e-05,6.58577e-01
112,128,2.06145e-13,3.32500e+00,2.40973e-05,6.85432e-01
116,4,1.59266e-13,1.07617e-01,7.44523e-04,1.71398e-02
116,8,1.60954e-13,2.15234e-01,3.72261e-04,3.46428e-02
116,12,1.62641e-13,3.22852e-01,2.48174e-04,5.25090e-02
116,16,1.64329e-13,4.30469e-01,1.86131e-04,7.07384e-02
116,20,1.66016e-13,5.38086e-01,1.48905e-04,8.93310e-02
116,24,1.67704e-13,6.45703e-01,1.24087e-04,1.08287e-01
116,28,1.69391e-13,7.53320e-01,1.06360e-04,1.27606e-01
116,32,1.71079e-13,8.60937e-01,9.30654e-05,1.47288e-01
116,36,1.72766e-13,9.68555e-01,8.27248e-05,1.67334e-01
116,40,1.74454e-13,1.07617e+00,7.44523e-05,1.87742e-01
116,44,1.76141e-13,1.18379e+00,6.76839e-05,2.08514e-01
116,48,1.77829e-13,1.29141e+00,6.20436e-05,2.29649e-01
116,52,1.79516e-13,1.39902e+00,5.72710e-05,2.51147e-01
116,56,1.81204e-13,1.50664e+00,5.31802e-05,2.73009e-01
116,60,1.82891e-13,1.61426e+00,4.96349e-05,2.95234e-01
116,64,1.84579e-13,1.72187e+00,4.65327e-05,3.17822e-01
116,68,1.86266e-13,1.82949e+00,4.37955e-05,3.40773e-01
116,72,1.87954e-13,1.93711e+00,4.13624e-05,3.64087e-01
116,76,1.89641e-13,2.04473e+00,3.91854e-05,3.87765e-01
116,80,1.91329e-13,2.15234e+00,3.72261e-05,4.11805e-01
116,84,1.93016e-13,2.25996e+00,3.54535e-05,4.36209e-01
116,88,1.94704e-13,2.36758e+00,3.38419e-05,4.60976e-01
116,92,1.96391e-13,2.47520e+00,3.23706e-05,4.86107e-01
116,96,1.98079e-13,2.58281e+00,3.10218e-05,5.11600e-01
116,100,1.99766e-13,2.69043e+00,2.97809e-05,5.37457e-01
116,104,2.01454e-13,2.79805e+00,2.86355e-05,5.63677e-01
116,108,2.03141e-13,2.90566e+00,2.75749e-05,5.90260e-01
116,112,2.04829e-13,3.01328e+00,2.65901e-05,6.17207e-01
116,116,2.06516e-13,3.12090e+00,2.56732e-05,6.44516e-01
116,120,2.08204e-13,3.22852e+00,2.48174e-05,6.72189e-01
116,124,2.09891e-13,3.33613e+00,2.40169e-05,7.00225e-01
116,128,2.11579e-13,3.44375e+00,2.32663e-05,7.28624e-01
120,4,1.64700e-13,1.11328e-01,7.19705e-04,1.83357e-02
120,8,1.66388e-13,2.22656e-01,3.59853e-04,3.70472e-02
120,12,1.68075e-13,3.33984e-01,2.39902e-04,5.61344e-02
120,16,1.69763e-13,4.45312e-01,1.79926e-04,7.55974e-02
120,20,1.71450e-13,5.56641e-01,1.43941e-04,9.54360e-02
120,24,1.73138e-13,6.67969e-01,1.19951e-04,1.15650e-01
120,28,1.74825e-13,7.79297e-01,1.02815e-04,1.36241e-01
120,32,1.76513e-13,8.90625e-01,8.99632e-05,1.57206e-01
120,36,1.78200e-13,1.00195e+00,7.99673e-05,1.78548e-01
120,40,1.79887e-13,1.11328e+00,7.19705e-05,2.00265e-01
120,44,1.81575e-13,1.22461e+00,6.54278e-05,2.22358e-01
120,48,1.83262e-13,1.33594e+00,5.99755e-05,2.44827e-01
120,52,1.84950e-13,1.44727e+00,5.53620e-05,2.67672e-01
120,56,1.86638e-13,1.55859e+00,5.14075e-05,2.90892e-01
120,60,1.88325e-13,1.66992e+00,4.79804e-05,3.14488e-01
120,64,1.90013e-13,1.78125e+00,4.49816e-05,3.38460e-01
120,68,1.91700e-13,1.89258e+00,4.23356e-05,3.62807e-01
120,72,1.93388e-13,2.00391e+00,3.99836e-05,3.87530e-01
120,76,1.95075e-13,2.11523e+00,3.78792e-05,4.12629e-01
120,80,1.96763e-13,2.22656e+00,3.59853e-05,4.38104e-01
120,84,1.98450e-13,2.33789e+00,3.42717e-05,4.63954e-01
120,88,2.00138e-13,2.44922e+00,3.27139e-05,4.90181e-01
120,92,2.01825e-13,2.56055e+00,3.12915e-05,5.16782e-01
120,96,2.03513e-13,2.67188e+00,2.99877e-05,5.43760e-01
120,100,2.05200e-13,2.78320e+00,2.87882e-05,5.71113e-01
120,104,2.06888e-13,2.89453e+00,2.76810e-05,5.98842e-01
120,108,2.08575e-13,3.00586e+00,2.66558e-05,6.26947e-01
120,112,2.10263e-13,3.11719e+00,2.57038e-05,6.55428e-01
120,116,2.11950e-13,3.22852e+00,2.48174e-05,6.84284e-01
120,120,2.13638e-13,3.33984e+00,2.39902e-05,7.13516e-01
120,124,2.15325e-13,3.45117e+00,2.32163e-05,7.43124e-01
120,128,2.17013e-13,3.56250e+00,2.24908e-05,7.73107e-01
124,4,1.70134e-13,1.15039e-01,6.96489e-04,1.95720e-02
124,8,1.71821e-13,2.30078e-01,3.48245e-04,3.95323e-02
124,12,1.73509e-13,3.45117e-01,2.32163e-04,5.98809e-02
124,16,1.75196e-13,4.60156e-01,1.74122e-04,8.06176e-02
124,20,1.76884e-13,5.75195e-01,1.39298e-04,1.01743e-01
124,24,1.78571e-13,6.90234e-01,1.16082e-04,1.23256e-01
124,28,1.80259e-13,8.05273e-01,9.94984e-05,1.45158e-01
124,32,1.81946e-13,9.20312e-01,8.70611e-05,1.67447e-01
124,36,1.83634e-13,1.03535e+00,7.73877e-05,1.90125e-01
124,40,1.85321e-13,1.15039e+00,6.96489e-05,2.13192e-01
124,44,1.87009e-13,1.26543e+00,6.33172e-05,2.36646e-01
124,48,1.88696e-13,1.38047e+00,5.80408e-05,2.60489e-01
124,52,1.90384e-13,1.49551e+00,5.35761e-05,2.84720e-01
124,56,1.92071e-13,1.61055e+00,4.97492e-05,3.09340e-01
124,60,1.93759e-13,1.72559e+00,4.64326e-05,3.34347e-01
124,64,1.95446e-13,1.84062e+00,4.35306e-05,3.59743e-01
124,68,1.97134e-13,1.95566e+00,4.09699e-05,3.85527e-01
124,72,1.98821e-13,2.07070e+00,3.86938e-05,4.11700e-01
124,76,2.00509e-13,2.18574e+00,3.66573e-05,4.38260e-01
124,80,2.02196e-13,2.30078e+00,3.48245e-05,4.65209e-01
124,84,2.03884e-13,2.41582e+00,3.31661e-05,4.92547e-01
124,88,2.05571e-13,2.53086e+00,3.16586e-05,5.20272e-01
124,92,2.07259e-13,2.64590e+00,3.02821e-05,5.48386e-01
124,96,2.08946e-13,2.76094e+00,2.90204e-05,5.76888e-01
124,100,2.10634e-13,2.87598e+00,2.78596e-05,6.05778e-01
124,104,2.12321e-13,2.99102e+00,2.67880e-05,6.35056e-01
124,108,2.14009e-13,3.10605e+00,2.57959e-05,6.64723e-01
124,112,2.15696e-13,3.22109e+00,2.48746e-05,6.94778e-01
124,116,2.17384e-13,3.33613e+00,2.40169e-05,7.25221e-01
124,120,2.19071e-13,3.45117e+00,2.32163e-05,7.56053e-01
124,124,2.20759e-13,3.56621e+00,2.24674e-05,7.87272e-01
124,128,2.22446e-13,3.68125e+00,2.17653e-05,8.18880e-01
128,4,1.75568e-13,1.18750e-01,6.74724e-04,2.08486e-02
128,8,1.77255e-13,2.37500e-01,3.37362e-04,4.20981e-02
128,12,1.78943e-13,3.56250e-01,2.24908e-04,6.37483e-02
128,16,1.80630e-13,4.75000e-01,1.68681e-04,8.57992e-02
128,20,1.82318e-13,5.93750e-01,1.34945e-04,1.08251e-01
128,24,1.84005e-13,7.12500e-01,1.12454e-04,1.31104e-01
128,28,1.85693e-13,8.31250e-01,9.63891e-05,1.54357e-01
128,32,1.87380e-13,9.50000e-01,8.43405e-05,1.78011e-01
128,36,1.89068e-13,1.06875e+00,7.49693e-05,2.02066e-01
128,40,1.90755e-13,1.18750e+00,6.74724e-05,2.26522e-01
128,44,1.92443e-13,1.30625e+00,6.13385e-05,2.51378e-01
128,48,1.94130e-13,1.42500e+00,5.62270e-05,2.76635e-01
128,52,1.95818e-13,1.54375e+00,5.19018e-05,3.02293e-01
128,56,1.97505e-13,1.66250e+00,4.81946e-05,3.28352e-01
128,60,1.99193e-13,1.78125e+00,4.49816e-05,3.54812e-01
128,64,2.00880e-13,1.90000e+00,4.21702e-05,3.81672e-01
128,68,2.02568e-13,2.01875e+00,3.96896e-05,4.08933e-01
128,72,2.04255e-13,2.13750e+00,3.74847e-05,4.36595e-01
128,76,2.05943e-13,2.25625e+00,3.55118e-05,4.64658e-01
128,80,2.07630e-13,2.37500e+00,3.37362e-05,4.93121e-01
128,84,2.09318e-13,2.49375e+00,3.21297e-05,5.21986e-01
128,88,2.11005e-13,2.61250e+00,3.06693e-05,5.51251e-01
128,92,2.12693e-13,2.73125e+00,2.93358e-05,5.80916e-01
128,96,2.14380e-13,2.85000e+00,2.81135e-05,6.10983e-01
128,100,2.16068e-13,2.96875e+00,2.69890e-05,6.41450e-01
128,104,2.17755e-13,3.08750e+00,2.59509e-05,6.72319e-01
128,108,2.19443e-13,3.20625e+00,2.49898e-05,7.03588e-01
128,112,2.21130e-13,3.32500e+00,2.40973e-05,7.35257e-01
128,116,2.22818e-13,3.44375e+00,2.32663e-05,7.67328e-01
128,120,2.24505e-13,3.56250e+00,2.24908e-05,7.99799e-01
128,124,2.26193e-13,3.68125e+00,2.17653e-05,8.32671e-01
128,128,2.27880e-13,3.80000e+00,2.10851e-05,8.65944e-01
